classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
98688341,skuza004,1131574,eb3348823f672faa9f4f,4619,Coronal Source Mapping,53.128,2018-03-24 15:46:07 UTC,,,"{""session"":""26df0d385f67daa07228a2d00fa7c7152a0d7f3d39c68cba3440cd7c92790576"",""viewport"":{""width"":1366,""height"":662},""started_at"":""2018-03-24T15:44:58.712Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-24T15:46:09.012Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":394,""clientHeight"":336,""naturalWidth"":394,""naturalHeight"":336}]}","[{""task"":""T2"",""task_label"":""How many arches or loop like structures are visible in the image?"",""value"":""2 ""},{""task"":""T1"",""task_label"":""Outline all flare arches with a curve that matches it's shape. Start with the brightest and end with the dimmest."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":208.96875,""y"":195.609375},{""x"":246.46875,""y"":208.609375},{""x"":227.96875,""y"":253.609375}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the brightest flare structure.""},{""tool"":1,""frame"":0,""closed"":true,""points"":[{""x"":232.96875,""y"":285.609375},{""x"":305.46875,""y"":255.109375},{""x"":245.96875,""y"":216.609375}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the second brightest arch if there is one.""}]},{""task"":""T0"",""task_label"":""Mark any sources (RBY lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":230.96875,""y"":211.609375,""tool"":1,""frame"":0,""details"":[],""tool_label"":""At the top of a flare loop. (On the loop)""}]}]","{""19233536"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h14m43s253.png""}}",19233536
98725789,skuza004,1131574,eb3348823f672faa9f4f,4619,Coronal Source Mapping,53.131,2018-03-24 20:44:38 UTC,,,"{""session"":""3a1c206c4a685bd0975080f8b2c271c6f5b0a589621a3541ca91581855ca9ba4"",""viewport"":{""width"":1366,""height"":662},""started_at"":""2018-03-24T20:42:55.601Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-24T20:44:40.227Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":392,""clientHeight"":340,""naturalWidth"":392,""naturalHeight"":340}]}","[{""task"":""T2"",""task_label"":""How many arches or loop like structures are visible in the image?"",""value"":""None""},{""task"":""T3"",""task_label"":""Please mark the center of any sources seen in the image. Indicate where they are at the surface of the sun or above the surface (in the Sun's corona). Sources are shown with the red, yellow and blue contour lines."",""value"":[{""x"":200.96875,""y"":167.609375,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Source clearly above the surface of the Sun.""}]}]","{""19233527"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h11m44s193.png""}}",19233527
98725790,skuza004,1131574,eb3348823f672faa9f4f,4619,Coronal Source Mapping,53.131,2018-03-24 20:44:38 UTC,,,"{""session"":""7998c462a264ef729caa60ed108356937e03051c2fc771f390265393a3f39bd2"",""viewport"":{""width"":1366,""height"":662},""started_at"":""2018-03-24T15:56:39.833Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-24T15:57:06.196Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":390,""clientHeight"":336,""naturalWidth"":390,""naturalHeight"":336}]}","[{""task"":""T2"",""task_label"":""How many arches or loop like structures are visible in the image?"",""value"":""None""},{""task"":""T3"",""task_label"":""Please mark the center of any sources seen in the image. Indicate where they are at the surface of the sun or above the surface (in the Sun's corona). Sources are shown with the red, yellow and blue contour lines."",""value"":[{""x"":241.96875,""y"":165.609375,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Source clearly above the surface of the Sun.""}]}]","{""19233504"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h03m27s154.png""}}",19233504
98725791,skuza004,1131574,eb3348823f672faa9f4f,4619,Coronal Source Mapping,53.131,2018-03-24 20:44:38 UTC,,,"{""session"":""7998c462a264ef729caa60ed108356937e03051c2fc771f390265393a3f39bd2"",""viewport"":{""width"":1366,""height"":662},""started_at"":""2018-03-24T15:57:07.593Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-24T15:57:11.376Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[null]}","[{""task"":""T2"",""task_label"":""How many arches or loop like structures are visible in the image?"",""value"":null}]","{""19233512"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h07m07s41.png""}}",19233512
99974200,not-logged-in-eb3348823f672faa9f4f,,eb3348823f672faa9f4f,4619,Coronal Source Mapping,53.168,2018-04-02 19:33:48 UTC,,,"{""session"":""d52b88ee20d8d4985004826825d645394af96573fb54b4df0639037d3c8419b1"",""viewport"":{""width"":1366,""height"":662},""started_at"":""2018-04-02T19:32:03.260Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-04-02T19:33:48.468Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":398,""clientHeight"":342,""naturalWidth"":398,""naturalHeight"":342}]}","[{""task"":""T2"",""task_label"":""How many arch-like structures are visible in the image?"",""value"":""2 ""},{""task"":""T1"",""task_label"":""Outline all flare arches with a curve that matches it's shape. Start with the brightest and end with the dimmest. Place your two starting points at the footpoints to give yourself the most control over the loop."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":187.96875,""y"":181.609375},{""x"":276.46875,""y"":130.609375},{""x"":226.96875,""y"":221.609375}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the brightest flare structure.""},{""tool"":1,""frame"":0,""closed"":true,""points"":[{""x"":144.96875,""y"":140.609375},{""x"":164.46875,""y"":103.109375},{""x"":181.96875,""y"":141.609375}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the second brightest arch if there is one.""}]},{""task"":""T0"",""task_label"":""Mark the center of any sources (RBY lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":229.96875,""y"":163.609375,""tool"":1,""frame"":0,""details"":[],""tool_label"":""On a flare arch. ""}]}]","{""19233549"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h30m21s178.png""}}",19233549
99978071,not-logged-in-7ad5934b066961f162a6,,7ad5934b066961f162a6,4619,Coronal Source Mapping,53.169,2018-04-02 20:05:54 UTC,,,"{""session"":""6fa920d038e2c62b13ba32a908cd920192e3ac9e88c4afe1a284a02068a65a17"",""viewport"":{""width"":1325,""height"":636},""started_at"":""2018-04-02T20:01:19.640Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:56.0) Gecko/20100101 Firefox/56.0"",""utc_offset"":""18000"",""finished_at"":""2018-04-02T20:05:55.399Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":408,""clientHeight"":340,""naturalWidth"":408,""naturalHeight"":340}]}","[{""task"":""T2"",""task_label"":""How many arch-like structures are visible in the image?"",""value"":""0""},{""task"":""T3"",""task_label"":""Please mark the center of any sources seen in the image. Indicate where they are at the surface of the sun or above the surface (in the Sun's corona). Sources are shown with the red, yellow and blue contour lines."",""value"":[{""x"":238.63333129882812,""y"":176.76666259765625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""The source is at the surface of the Sun.""}]}]","{""19233503"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-10h56m40s185.png""}}",19233503
99979764,not-logged-in-7ad5934b066961f162a6,,7ad5934b066961f162a6,4619,Coronal Source Mapping,53.169,2018-04-02 20:22:38 UTC,,,"{""session"":""f171951c27eb8062179a1f8d44873f86f42b85d670c37770f984834c02405238"",""viewport"":{""width"":1325,""height"":636},""started_at"":""2018-04-02T20:10:33.619Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:56.0) Gecko/20100101 Firefox/56.0"",""utc_offset"":""18000"",""finished_at"":""2018-04-02T20:22:39.720Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":384,""clientHeight"":336,""naturalWidth"":384,""naturalHeight"":336}]}","[{""task"":""T2"",""task_label"":""How many arch-like structures are visible in the image?"",""value"":""4 or more""},{""task"":""T1"",""task_label"":""Outline all flare arches with a curve that matches it's shape. Start with the brightest and end with the dimmest. Place your two starting points at the footpoints to give yourself the most control over the loop."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":217.63333129882812,""y"":94.76666259765625},{""x"":175.13333129882812,""y"":109.26666259765625},{""x"":212.63333129882812,""y"":145.76666259765625}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the brightest flare structure.""},{""tool"":1,""frame"":0,""closed"":true,""points"":[{""x"":209.63333129882812,""y"":176.76666259765625},{""x"":192.13333129882812,""y"":162.26666259765625},{""x"":212.63333129882812,""y"":153.76666259765625}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the second brightest arch if there is one.""},{""tool"":2,""frame"":0,""closed"":true,""points"":[{""x"":205.63333129882812,""y"":149.76666259765625},{""x"":178.13333129882812,""y"":161.76666259765625},{""x"":196.63333129882812,""y"":177.76666259765625}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the third brightest arch if there is one.""},{""tool"":3,""frame"":0,""closed"":true,""points"":[{""x"":194.63333129882812,""y"":189.76666259765625},{""x"":196.63333129882812,""y"":162.26666259765625},{""x"":202.63333129882812,""y"":143.76666259765625},{""x"":195.13333129882812,""y"":178.26666259765625},{""x"":180.63333129882812,""y"":164.76666259765625}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the fourth brightest arch if there is one.""},{""tool"":3,""frame"":0,""closed"":true,""points"":[{""x"":203.63333129882812,""y"":145.76666259765625},{""x"":171.13333129882812,""y"":154.76666259765625},{""x"":184.63333129882812,""y"":179.76666259765625}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the fourth brightest arch if there is one.""}]},{""task"":""T0"",""task_label"":""Mark the center of any sources (Red/Blue/Yellow contour lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":224.63333129882812,""y"":98.76666259765625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""At a footpoint of the flare.""},{""x"":179.63333129882812,""y"":162.76666259765625,""tool"":1,""frame"":0,""details"":[],""tool_label"":""On a flare arch. ""},{""x"":205.63333129882812,""y"":127.76666259765625,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Above a flare arch but not on an arch.""},{""x"":210.63333129882812,""y"":165.76666259765625,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Not related to a flare arch.""},{""x"":199.63333129882812,""y"":140.76666259765625,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Not related to a flare arch.""}]}]","{""19233511"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h06m54s175.png""}}",19233511
99980176,not-logged-in-7ad5934b066961f162a6,,7ad5934b066961f162a6,4619,Coronal Source Mapping,53.169,2018-04-02 20:25:47 UTC,,,"{""session"":""f171951c27eb8062179a1f8d44873f86f42b85d670c37770f984834c02405238"",""viewport"":{""width"":1325,""height"":636},""started_at"":""2018-04-02T20:23:20.684Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:56.0) Gecko/20100101 Firefox/56.0"",""utc_offset"":""18000"",""finished_at"":""2018-04-02T20:25:48.806Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":392,""clientHeight"":340,""naturalWidth"":392,""naturalHeight"":340}]}","[{""task"":""T2"",""task_label"":""How many arch-like structures are visible in the image?"",""value"":""2 ""},{""task"":""T1"",""task_label"":""Outline all flare arches with a curve that matches it's shape. Start with the brightest and end with the dimmest. Place your two starting points at the footpoints to give yourself the most control over the loop."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":208.63333129882812,""y"":163.76666259765625},{""x"":123.63333129882812,""y"":200.76666259765625},{""x"":202.63333129882812,""y"":225.76666259765625}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the brightest flare structure.""}]},{""task"":""T0"",""task_label"":""Mark the center of any sources (Red/Blue/Yellow contour lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":210.63333129882812,""y"":159.76666259765625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""At a footpoint of the flare.""},{""x"":156.63333129882812,""y"":190.76666259765625,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Above a flare arch but not on an arch.""},{""x"":197.63333129882812,""y"":200.76666259765625,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Inside an arch but not on it.""}]}]","{""19233515"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h08m01s72.png""}}",19233515
99980373,beramlo,1764176,b22c116cf8b9704a33a4,4619,Coronal Source Mapping,53.169,2018-04-02 20:27:38 UTC,,,"{""session"":""3be75dbced0bcfb59b8fb3134f5d365717ca8bbea171cf9be092ae487e369475"",""viewport"":{""width"":1536,""height"":778},""started_at"":""2018-04-02T20:17:13.276Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; InfoPath.3; rv:11.0) like Gecko"",""utc_offset"":""18000"",""finished_at"":""2018-04-02T20:27:38.080Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":390,""clientHeight"":336,""naturalWidth"":390,""naturalHeight"":336}]}","[{""task"":""T2"",""task_label"":""How many arch-like structures are visible in the image?"",""value"":""2 ""},{""task"":""T1"",""task_label"":""Outline all flare arches with a curve that matches it's shape. Start with the brightest and end with the dimmest. Place your two starting points at the footpoints to give yourself the most control over the loop."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":215.69998168945312,""y"":123.6300048828125},{""x"":241.699951171875,""y"":118.03002166748047},{""x"":254.89999389648438,""y"":150.8300018310547}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the brightest flare structure.""},{""tool"":1,""frame"":0,""closed"":true,""points"":[{""x"":204.50003051757812,""y"":110.02999877929688},{""x"":245.30001831054688,""y"":100.02999114990234},{""x"":254.10000610351562,""y"":141.22999572753906}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the second brightest arch if there is one.""}]},{""task"":""T0"",""task_label"":""Mark the center of any sources (Red/Blue/Yellow contour lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":239.69998168945312,""y"":167.2300262451172,""tool"":0,""frame"":0,""details"":[],""tool_label"":""At a footpoint of the flare.""}]}]","{""19233504"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h03m27s154.png""}}",19233504
99985494,not-logged-in-46dccfb130b4b68eb967,,46dccfb130b4b68eb967,4619,Coronal Source Mapping,53.169,2018-04-02 21:01:13 UTC,,,"{""session"":""9aacc576151813ebe7da4d3981403a2f7cf2cb221c006f4465ca612621cefcd8"",""viewport"":{""width"":380,""height"":651},""started_at"":""2018-04-02T20:55:39.051Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-04-02T21:01:12.132Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":286,""naturalWidth"":404,""naturalHeight"":342}]}","[{""task"":""T2"",""task_label"":""How many arch-like structures are visible in the image?"",""value"":""4 or more""},{""task"":""T1"",""task_label"":""Outline all flare arches with a curve that matches it's shape. Start with the brightest and end with the dimmest. Place your two starting points at the footpoints to give yourself the most control over the loop."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":208.80015563964844,""y"":125.39100646972656},{""x"":207.25113677978516,""y"":149.7717514038086},{""x"":205.70211791992188,""y"":174.15249633789062},{""x"":234.6421661376953,""y"":164.01077270507812},{""x"":263.58221435546875,""y"":153.86904907226562}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the brightest flare structure.""}]},{""task"":""T0"",""task_label"":""Mark the center of any sources (Red/Blue/Yellow contour lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[]}]","{""19233501"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-10h18m49s76.png""}}",19233501
99986155,not-logged-in-46dccfb130b4b68eb967,,46dccfb130b4b68eb967,4619,Coronal Source Mapping,53.169,2018-04-02 21:04:40 UTC,,,"{""session"":""9aacc576151813ebe7da4d3981403a2f7cf2cb221c006f4465ca612621cefcd8"",""viewport"":{""width"":380,""height"":651},""started_at"":""2018-04-02T21:03:16.044Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-04-02T21:04:39.351Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":282,""naturalWidth"":408,""naturalHeight"":340}]}","[{""task"":""T2"",""task_label"":""How many arch-like structures are visible in the image?"",""value"":""4 or more""},{""task"":""T1"",""task_label"":""Outline all flare arches with a curve that matches it's shape. Start with the brightest and end with the dimmest. Place your two starting points at the footpoints to give yourself the most control over the loop."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":225.50802612304688,""y"":144.27574157714844},{""x"":246.0147247314453,""y"":160.59815216064453},{""x"":266.52142333984375,""y"":176.92056274414062},{""x"":241.72734832763672,""y"":182.4720916748047},{""x"":216.9332733154297,""y"":188.02362060546875},{""x"":221.22064971923828,""y"":166.1496810913086}],""details"":[],""tool_label"":""Outline the brightest flare structure.""}]},{""task"":""T0"",""task_label"":""Mark the center of any sources (Red/Blue/Yellow contour lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":211.80674743652344,""y"":169.89874267578125,""tool"":0,""frame"":0,""details"":[],""tool_label"":""At a footpoint of the flare.""},{""x"":263.303466796875,""y"":168.6050567626953,""tool"":1,""frame"":0,""details"":[],""tool_label"":""On a flare arch. ""},{""x"":260.6666564941406,""y"":90.42552947998047,""tool"":1,""frame"":0,""details"":[],""tool_label"":""On a flare arch. ""},{""x"":288.75042724609375,""y"":180.95835876464844,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Above a flare arch but not on an arch.""},{""x"":287.1914978027344,""y"":47.021278381347656,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Above a flare arch but not on an arch.""},{""x"":232.82403564453125,""y"":165.38949584960938,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Inside an arch but not on it.""}]}]","{""19233503"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-10h56m40s185.png""}}",19233503
99986944,not-logged-in-46dccfb130b4b68eb967,,46dccfb130b4b68eb967,4619,Coronal Source Mapping,53.169,2018-04-02 21:09:17 UTC,,,"{""session"":""9aacc576151813ebe7da4d3981403a2f7cf2cb221c006f4465ca612621cefcd8"",""viewport"":{""width"":380,""height"":651},""started_at"":""2018-04-02T21:04:46.361Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-04-02T21:09:16.818Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":302,""naturalWidth"":388,""naturalHeight"":346}]}","[{""task"":""T2"",""task_label"":""How many arch-like structures are visible in the image?"",""value"":""3""},{""task"":""T1"",""task_label"":""Outline all flare arches with a curve that matches it's shape. Start with the brightest and end with the dimmest. Place your two starting points at the footpoints to give yourself the most control over the loop."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":153.3673095703125,""y"":159.61268615722656},{""x"":176.40794372558594,""y"":171.61514282226562},{""x"":199.44857788085938,""y"":183.6175994873047},{""x"":191.0894012451172,""y"":205.2737274169922},{""x"":182.730224609375,""y"":226.9298553466797},{""x"":168.04876708984375,""y"":193.27127075195312}],""details"":[],""tool_label"":""Outline the brightest flare structure.""},{""tool"":1,""frame"":0,""closed"":true,""points"":[{""x"":176.75994873046875,""y"":243.32142639160156},{""x"":196.26737213134766,""y"":206.39279174804688},{""x"":215.77479553222656,""y"":169.4641571044922},{""x"":186.03008270263672,""y"":150.93304443359375},{""x"":156.28536987304688,""y"":132.4019317626953},{""x"":166.5226593017578,""y"":187.86167907714844}],""details"":[],""tool_label"":""Outline the second brightest arch if there is one.""},{""tool"":2,""frame"":0,""closed"":true,""points"":[{""x"":186.58847045898438,""y"":254.5659942626953},{""x"":197.75678253173828,""y"":204.06922912597656},{""x"":208.9250946044922,""y"":153.5724639892578},{""x"":179.73876953125,""y"":135.83536911010742},{""x"":150.5524444580078,""y"":118.09827423095703},{""x"":168.5704574584961,""y"":186.33213424682617}],""details"":[],""tool_label"":""Outline the third brightest arch if there is one.""}]},{""task"":""T0"",""task_label"":""Mark the center of any sources (Red/Blue/Yellow contour lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":149.0630340576172,""y"":158.11181640625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""At a footpoint of the flare.""},{""x"":208.89527893066406,""y"":227.9078826904297,""tool"":1,""frame"":0,""details"":[],""tool_label"":""On a flare arch. ""},{""x"":244.85678100585938,""y"":124.24052429199219,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Above a flare arch but not on an arch.""},{""x"":183.50645446777344,""y"":191.3604736328125,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Inside an arch but not on it.""},{""x"":271.6604919433594,""y"":180.2064971923828,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Not related to a flare arch.""}]}]","{""19233507"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h04m06s32.png""}}",19233507
99987216,not-logged-in-46dccfb130b4b68eb967,,46dccfb130b4b68eb967,4619,Coronal Source Mapping,53.169,2018-04-02 21:10:12 UTC,,,"{""session"":""9aacc576151813ebe7da4d3981403a2f7cf2cb221c006f4465ca612621cefcd8"",""viewport"":{""width"":380,""height"":651},""started_at"":""2018-04-02T21:09:20.480Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-04-02T21:10:12.170Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":295,""naturalWidth"":388,""naturalHeight"":338}]}","[{""task"":""T2"",""task_label"":""How many arch-like structures are visible in the image?"",""value"":""2 ""},{""task"":""T1"",""task_label"":""Outline all flare arches with a curve that matches it's shape. Start with the brightest and end with the dimmest. Place your two starting points at the footpoints to give yourself the most control over the loop."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":247.99916076660156,""y"":184.0743865966797},{""x"":235.87895965576172,""y"":174.90711212158203},{""x"":223.75875854492188,""y"":165.73983764648438},{""x"":239.81278228759766,""y"":152.60323333740234},{""x"":255.86680603027344,""y"":139.4666290283203},{""x"":251.9329833984375,""y"":161.7705078125}],""details"":[],""tool_label"":""Outline the brightest flare structure.""},{""tool"":1,""frame"":0,""closed"":true,""points"":[{""x"":257.99365234375,""y"":88.53102111816406},{""x"":233.32730865478516,""y"":105.44782638549805},{""x"":208.6609649658203,""y"":122.36463165283203},{""x"":230.98834228515625,""y"":156.67061233520508},{""x"":253.3157196044922,""y"":190.97659301757812},{""x"":255.6546859741211,""y"":139.7538070678711}],""details"":[],""tool_label"":""Outline the second brightest arch if there is one.""}]},{""task"":""T0"",""task_label"":""Mark the center of any sources (Red/Blue/Yellow contour lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":243.109130859375,""y"":182.6400146484375,""tool"":0,""frame"":0,""details"":[],""tool_label"":""At a footpoint of the flare.""},{""x"":206.7473602294922,""y"":123.28875732421875,""tool"":1,""frame"":0,""details"":[],""tool_label"":""On a flare arch. ""},{""x"":158.15878295898438,""y"":137.8018035888672,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Above a flare arch but not on an arch.""},{""x"":235.24148559570312,""y"":130.85142517089844,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Inside an arch but not on it.""},{""x"":125.83747863769531,""y"":260.4072265625,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Not related to a flare arch.""}]}]","{""19233510"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h05m49s40.png""}}",19233510
